"Unit";"Level";"TERYT";"Constituency";"List";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Citizenship";"Sex";"Age";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Endorsement";"Statement";"Elected";"Votes quantity";"Votes percent in constituency"
"kujawsko-pomorskie";"sejmik";"040000";"1";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"6";"Zboiński";"Andrzej Lech";"PL";"M";"61";"040302";"kujawsko-pomorskie";"Słończ";;;"N";"412";"0,39"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Ankiewicz-Jasińska";"Ewa Teresa";"PL";"K";"51";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"755";"0,71"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Barłóg";"Stanisław";"PL";"M";"67";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"147";"0,14"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"6";"Ciepły";"Piotr Aleksander";"PL";"M";"34";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"126";"0,12"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"7";"Lubońska";"Barbara Irena";"PL";"K";"62";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"134";"0,13"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Ludwikowski";"Michał";"PL";"M";"24";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"406";"0,38"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Niedbalska";"Ewa Maria";"PL";"K";"62";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"283";"0,26"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"12";"Niesłuchowski";"Krzysztof";"PL";"M";"56";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"87";"0,08"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"9";"Orzechowski";"Andrzej Jakub";"PL";"M";"58";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"96";"0,09"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"8";"Poznański";"Edward Władysław";"PL";"M";"64";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"85";"0,08"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"11";"Pytlik";"Jacek Andrzej";"PL";"M";"47";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"111";"0,10"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"5";"Sankowski";"Paweł Maksymilian";"PL";"M";"28";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"290";"0,27"
"kujawsko-pomorskie";"sejmik";"040000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"10";"Sapalski";"Tadeusz";"PL";"M";"59";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"120";"0,11"
"kujawsko-pomorskie";"sejmik";"040000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"2";"Kotrzewski";"Henryk Józef";"PL";"M";"66";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"70";"0,07"
"kujawsko-pomorskie";"sejmik";"040000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"3";"Laskowska";"Irena Wanda";"PL";"K";"52";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"81";"0,08"
"kujawsko-pomorskie";"sejmik";"040000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"4";"Lemańczyk";"Franciszek";"PL";"M";"62";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"39";"0,04"
"kujawsko-pomorskie";"sejmik";"040000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"6";"Leszczyński";"Przemysław";"PL";"M";"23";"041106";"kujawsko-pomorskie";"Zagorzyce";;;"N";"30";"0,03"
"kujawsko-pomorskie";"sejmik";"040000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"9";"Podgórska";"Kornelia Ewa";"PL";"K";"19";"040904";"kujawsko-pomorskie";"Strzelno";;;"N";"74";"0,07"
"kujawsko-pomorskie";"sejmik";"040000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"1";"Siekierski";"Jacek";"PL";"M";"37";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"242";"0,23"
"kujawsko-pomorskie";"sejmik";"040000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"5";"Sobieraj";"Angelika Jolanta";"PL";"K";"34";"041101";"kujawsko-pomorskie";"Radziejów";;;"N";"68";"0,06"
"kujawsko-pomorskie";"sejmik";"040000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"7";"Szczepański";"Waldemar Kazimierz";"PL";"M";"23";"046201";"kujawsko-pomorskie";"Grudziądz";;;"N";"31";"0,03"
"kujawsko-pomorskie";"sejmik";"040000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"8";"Wróblewski";"Bartłomiej";"PL";"M";"19";"040904";"kujawsko-pomorskie";"Strzelno";;;"N";"25";"0,02"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"5";"Bałdyga";"Janusz Andrzej";"PL";"M";"64";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"1197";"1,12"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"7";"Fórmaniak";"Adam Wojciech";"PL";"M";"31";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"1049";"0,98"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"8";"Grądziel";"Edward Tomasz";"PL";"M";"65";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"1355";"1,27"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Hartwich";"Edward Ignacy";"PL";"M";"56";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"T";"8876";"8,30"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Jakuta";"Dorota";"PL";"K";"52";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"T";"11364";"10,63"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"10";"Komoń";"Leszek Wiesław";"PL";"M";"33";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"414";"0,39"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"11";"Ostrowski";"Zbigniew Wiktor";"PL";"M";"55";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"1312";"1,23"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"9";"Piziewicz";"Adam Marian";"PL";"M";"72";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"699";"0,65"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Świątkowski";"Maciej";"PL";"M";"60";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"T";"8211";"7,68"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Wasilewski";"Andrzej Mieczysław";"PL";"M";"62";"040306";"kujawsko-pomorskie";"Niwy";;;"N";"1998";"1,87"
"kujawsko-pomorskie";"sejmik";"040000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"6";"Zabłudowski";"Antoni Jan";"PL";"M";"63";"040307";"kujawsko-pomorskie";"Sicienko";;;"N";"977";"0,91"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"9";"Drewniak";"Paweł Piotr";"PL";"M";"22";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"165";"0,15"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Gruchała";"Żaneta Teresa";"PL";"K";"39";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"700";"0,65"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"6";"Karwecki";"Leszek Aleksander";"PL";"M";"57";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"300";"0,28"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"11";"Musiał";"Grzegorz Maciej";"PL";"M";"58";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"534";"0,50"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"7";"Pastuszewski";"Bronisław";"PL";"M";"63";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"2449";"2,29"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Piasecka";"Karolina";"PL";"K";"26";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"992";"0,93"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Pilecki";"Stanisław Edward";"PL";"M";"57";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"874";"0,82"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"8";"Rega";"Dariusz";"PL";"M";"44";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"1503";"1,41"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Rogacki";"Józef";"PL";"M";"57";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"3812";"3,57"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"10";"Róg";"Adam Kacper";"PL";"M";"19";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"222";"0,21"
"kujawsko-pomorskie";"sejmik";"040000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Schreiber";"Grzegorz Zenon";"PL";"M";"49";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"T";"11074";"10,36"
"kujawsko-pomorskie";"sejmik";"040000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"4";"Drzymalska";"Stanisława";"PL";"K";"59";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"101";"0,09"
"kujawsko-pomorskie";"sejmik";"040000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"6";"Golenia";"Stefan";"PL";"M";"70";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"68";"0,06"
"kujawsko-pomorskie";"sejmik";"040000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"5";"Kaniewska";"Wiesława Urszula";"PL";"K";"56";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"297";"0,28"
"kujawsko-pomorskie";"sejmik";"040000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"1";"Małkowski";"Eugeniusz";"PL";"M";"78";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"635";"0,59"
"kujawsko-pomorskie";"sejmik";"040000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"8";"Murawski";"Andrzej";"PL";"M";"51";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"120";"0,11"
"kujawsko-pomorskie";"sejmik";"040000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"3";"Wiśniewska";"Ewa";"PL";"K";"62";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"401";"0,38"
"kujawsko-pomorskie";"sejmik";"040000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"7";"Wójciak";"Włodzimierz Zygmunt";"PL";"M";"59";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"90";"0,08"
"kujawsko-pomorskie";"sejmik";"040000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"2";"Wójcik";"Agnieszka Joanna";"PL";"K";"40";"040801";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"298";"0,28"
"kujawsko-pomorskie";"sejmik";"040000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"9";"Zigmanska";"Dorota Maria";"PL";"K";"42";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"204";"0,19"
"kujawsko-pomorskie";"sejmik";"040000";"1";"7";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"4";"Gapiński";"Edmund";"PL";"M";"71";"041411";"kujawsko-pomorskie";"Bąkowo";;;"N";"48";"0,04"
"kujawsko-pomorskie";"sejmik";"040000";"1";"7";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"5";"Górski";"Zdzisław";"PL";"M";"60";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"62";"0,06"
"kujawsko-pomorskie";"sejmik";"040000";"1";"7";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"3";"Kasprzyk";"Tadeusz Bogdan";"PL";"M";"53";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"49";"0,05"
"kujawsko-pomorskie";"sejmik";"040000";"1";"7";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"7";"Klugowska";"Lidia Irena";"PL";"K";"65";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"44";"0,04"
"kujawsko-pomorskie";"sejmik";"040000";"1";"7";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"1";"Sobczak";"Romuald Janusz";"PL";"M";"74";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"161";"0,15"
"kujawsko-pomorskie";"sejmik";"040000";"1";"7";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"2";"Strzyżewski";"Stanisław";"PL";"M";"74";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"43";"0,04"
"kujawsko-pomorskie";"sejmik";"040000";"1";"7";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"6";"Szypryt";"Łucja";"PL";"K";"52";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"32";"0,03"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"9";"Arkuszewski";"Krzysztof";"PL";"M";"50";"040303";"kujawsko-pomorskie";"Borówno";;;"N";"305";"0,29"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"8";"Baran";"Andrzej Jerzy";"PL";"M";"54";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"338";"0,32"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"5";"Chodyna";"Ryszard Maciej";"PL";"M";"61";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"376";"0,35"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"11";"Czeczot";"Grzegorz Mikołaj";"PL";"M";"24";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"285";"0,27"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"3";"Durszewicz";"Jarosław Czesław";"PL";"M";"46";"040304";"kujawsko-pomorskie";"Morzewiec";;;"N";"585";"0,55"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"1";"Grygorewicz";"Bolesław";"PL";"M";"51";"040304";"kujawsko-pomorskie";"Bytkowice";;;"N";"3943";"3,69"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"6";"Kuczma";"Wacław Wincenty";"PL";"M";"54";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"1001";"0,94"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"7";"Kwiatkowska";"Magdalena Anna";"PL";"K";"46";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"1495";"1,40"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"10";"Leśniewski";"Marek Adam";"PL";"M";"47";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"532";"0,50"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"4";"Lubińska";"Aleksandra Irena";"PL";"K";"60";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"1460";"1,37"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"12";"Łada";"Nikodem Łukasz";"PL";"M";"31";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"1103";"1,03"
"kujawsko-pomorskie";"sejmik";"040000";"1";"8";"KOMITET WYBORCZY WYBORCÓW KONSTANTEGO DOMBROWICZA. MIASTO DLA POKOLEŃ";"DBD-7503-4/10";"wyborczy";"2";"Wolsztyński";"Krzysztof Stanisław";"PL";"M";"52";"040301";"kujawsko-pomorskie";"Białe Błota";;;"N";"1756";"1,64"
"kujawsko-pomorskie";"sejmik";"040000";"1";"9";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"3";"Basiński";"Leszek Michał";"PL";"M";"49";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"43";"0,04"
"kujawsko-pomorskie";"sejmik";"040000";"1";"9";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"1";"Brachowski";"Marcin";"PL";"M";"32";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"175";"0,16"
"kujawsko-pomorskie";"sejmik";"040000";"1";"9";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"9";"Józwik";"Halina Teresa";"PL";"K";"68";"046101";"kujawsko-pomorskie";"Bydgoszcz";;;"N";"16";"0,01"
