"Unit";"Level";"TERYT";"Constituency";"List";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Citizenship";"Sex";"Age";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Endorsement";"Statement";"Elected";"Votes quantity";"Votes percent in constituency"
"podlaskie";"sejmik";"200000";"1";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"13";"Sienkiewicz";"Maria";"PL";"K";"31";"206101";"podlaskie";"Białystok";;;"N";"353";"0,38"
"podlaskie";"sejmik";"200000";"1";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"1";"Szamatowicz";"Marian Czesław";"PL";"M";"75";"200211";"podlaskie";"Niewodnica Korycka";;;"T";"4512";"4,87"
"podlaskie";"sejmik";"200000";"1";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"7";"Szwaczko";"Wiesław Piotr";"PL";"M";"53";"206101";"podlaskie";"Białystok";;;"N";"146";"0,16"
"podlaskie";"sejmik";"200000";"1";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"9";"Wakuluk";"Ilona Edyta";"PL";"K";"25";"206101";"podlaskie";"Białystok";;;"N";"252";"0,27"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Dębski";"Bogusław";"PL";"M";"57";"206101";"podlaskie";"Białystok";;;"N";"1586";"1,71"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Gawryluk";"Mirosław";"PL";"M";"57";"206101";"podlaskie";"Białystok";;;"N";"247";"0,27"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"13";"Iwaniuk";"Mariusz";"PL";"M";"27";"206101";"podlaskie";"Białystok";;;"N";"104";"0,11"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"8";"Jaźwiński";"Henryk";"PL";"M";"66";"206101";"podlaskie";"Białystok";;;"N";"129";"0,14"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"10";"Kalinowski";"Maciej Bartosz";"PL";"M";"29";"206101";"podlaskie";"Białystok";;;"N";"83";"0,09"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"11";"Kasjanowicz";"Wojciech";"PL";"M";"41";"206101";"podlaskie";"Białystok";;;"N";"76";"0,08"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Kozłowski";"Krzysztof";"PL";"M";"43";"206101";"podlaskie";"Białystok";;;"N";"170";"0,18"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"12";"Kuptel";"Andrzej";"PL";"M";"43";"206101";"podlaskie";"Białystok";;;"N";"73";"0,08"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"14";"Półkośnik";"Andrzej";"PL";"M";"50";"206101";"podlaskie";"Białystok";;;"N";"118";"0,13"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"6";"Rykowski";"Grzegorz";"PL";"M";"64";"206101";"podlaskie";"Białystok";;;"N";"103";"0,11"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"5";"Urban";"Maciej Mirosław";"PL";"M";"44";"206101";"podlaskie";"Białystok";;;"N";"66";"0,07"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"9";"Utko";"Dariusz Jan";"PL";"M";"46";"206101";"podlaskie";"Białystok";;;"N";"58";"0,06"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"7";"Zabielska-Cieciuch";"Joanna";"PL";"K";"45";"206101";"podlaskie";"Białystok";;;"N";"395";"0,43"
"podlaskie";"sejmik";"200000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Żyliński";"Wiesław";"PL";"M";"50";"200205";"podlaskie";"Kleosin";;;"N";"431";"0,47"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Arłukowicz";"Tadeusz";"PL";"M";"46";"206101";"podlaskie";"Białystok";;;"T";"8840";"9,54"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"12";"Górski";"Piotr Wiesław";"PL";"M";"54";"206101";"podlaskie";"Białystok";;;"N";"539";"0,58"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Kaszyńska";"Danuta";"PL";"K";"56";"206101";"podlaskie";"Białystok";;;"N";"1757";"1,90"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"6";"Kazberuk";"Jarosław";"PL";"M";"42";"206101";"podlaskie";"Białystok";;;"N";"1575";"1,70"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"11";"Łaszewicz";"Wiktor";"PL";"M";"63";"206101";"podlaskie";"Białystok";;;"N";"543";"0,59"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Masalski";"Marek";"PL";"M";"43";"206101";"podlaskie";"Białystok";;;"T";"3840";"4,15"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"9";"Ostrowski";"Andrzej";"PL";"M";"54";"206101";"podlaskie";"Białystok";;;"N";"677";"0,73"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"5";"Perkowski";"Maciej";"PL";"M";"37";"206101";"podlaskie";"Białystok";;;"T";"3037";"3,28"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"14";"Pilecki";"Karol";"PL";"M";"26";"206101";"podlaskie";"Białystok";;;"N";"2039";"2,20"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"7";"Piotrowska";"Hanna Karolina";"PL";"K";"45";"206101";"podlaskie";"Białystok";;;"N";"655";"0,71"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"10";"Sakowicz";"Marek";"PL";"M";"49";"206101";"podlaskie";"Białystok";;;"N";"863";"0,93"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"13";"Szewko";"Ilona Kinga";"PL";"K";"40";"206101";"podlaskie";"Białystok";;;"N";"1289";"1,39"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Truskolaski";"Tadeusz";"PL";"M";"52";"206101";"podlaskie";"Białystok";;;"T";"19393";"20,93"
"podlaskie";"sejmik";"200000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"8";"Tuchliński";"Przemysław";"PL";"M";"27";"206101";"podlaskie";"Białystok";;;"N";"332";"0,36"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"9";"Balcerzak";"Andrzej";"PL";"M";"54";"206101";"podlaskie";"Białystok";;;"N";"136";"0,15"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Chojnowski";"Jan";"PL";"M";"67";"206101";"podlaskie";"Białystok";;;"T";"3827";"4,13"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"6";"Godlewski";"Jan Sławomir";"PL";"M";"57";"200201";"podlaskie";"Dzikie";;;"N";"239";"0,26"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Grodzki";"Jerzy";"PL";"M";"49";"206101";"podlaskie";"Białystok";;;"N";"496";"0,54"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"11";"Halicki";"Sławomir";"PL";"M";"48";"206101";"podlaskie";"Białystok";;;"N";"197";"0,21"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Kaufman-Suszko";"Elżbieta Maria";"PL";"K";"62";"206101";"podlaskie";"Białystok";;;"N";"2130";"2,30"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"10";"Konikowski";"Zdzisław";"PL";"M";"59";"206101";"podlaskie";"Białystok";;;"N";"267";"0,29"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"7";"Milewski";"Artur Kazimierz";"PL";"M";"48";"206101";"podlaskie";"Białystok";;;"N";"476";"0,51"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Moniuszko";"Tadeusz";"PL";"M";"59";"206101";"podlaskie";"Białystok";;;"N";"1160";"1,25"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"8";"Nierodzik";"Wojciech";"PL";"M";"34";"206101";"podlaskie";"Białystok";;;"N";"165";"0,18"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Piontkowski";"Dariusz";"PL";"M";"46";"206101";"podlaskie";"Białystok";;;"T";"16562";"17,88"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"13";"Rafałowska";"Hanna Agnieszka";"PL";"K";"45";"200213";"podlaskie";"Wasilków";;;"N";"446";"0,48"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"14";"Romatowski";"Adam Krzysztof";"PL";"M";"55";"206101";"podlaskie";"Białystok";;;"N";"713";"0,77"
"podlaskie";"sejmik";"200000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"12";"Suproń";"Barbara";"PL";"K";"58";"206101";"podlaskie";"Białystok";;;"N";"424";"0,46"
"podlaskie";"sejmik";"200000";"1";"6";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"5";"Czerobka";"Wiesław";"PL";"M";"40";"200102";"podlaskie";"Kolnica";;;"N";"10";"0,01"
"podlaskie";"sejmik";"200000";"1";"6";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"1";"Kryński";"Marek";"PL";"M";"57";"206101";"podlaskie";"Białystok";;;"N";"103";"0,11"
"podlaskie";"sejmik";"200000";"1";"6";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"6";"Kukliński";"Lucjan";"PL";"M";"52";"200107";"podlaskie";"Krasnoborki";;;"N";"15";"0,02"
"podlaskie";"sejmik";"200000";"1";"6";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"2";"Naumowicz";"Józef";"PL";"M";"60";"200105";"podlaskie";"Gatne Pierwsze";;;"N";"15";"0,02"
"podlaskie";"sejmik";"200000";"1";"6";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"4";"Sokołowski";"Grzegorz";"PL";"M";"36";"200602";"podlaskie";"Rosochate";;;"N";"25";"0,03"
"podlaskie";"sejmik";"200000";"1";"6";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"3";"Stankiewicz";"Roman";"PL";"M";"49";"206101";"podlaskie";"Białystok";;;"N";"15";"0,02"
"podlaskie";"sejmik";"200000";"1";"7";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"1";"Czeczetkowicz";"Adam Stanisław";"PL";"M";"34";"206101";"podlaskie";"Białystok";;;"N";"99";"0,11"
"podlaskie";"sejmik";"200000";"1";"7";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"5";"Czeszel";"Jarosław";"PL";"M";"29";"206101";"podlaskie";"Białystok";;;"N";"20";"0,02"
"podlaskie";"sejmik";"200000";"1";"7";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"6";"Dąbrowski";"Grzegorz";"PL";"M";"34";"206101";"podlaskie";"Białystok";;;"N";"71";"0,08"
"podlaskie";"sejmik";"200000";"1";"7";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"2";"Iwaniuk";"Jacek Bogdan";"PL";"M";"40";"206101";"podlaskie";"Białystok";;;"N";"26";"0,03"
"podlaskie";"sejmik";"200000";"1";"7";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"4";"Rogiński";"Wojciech";"PL";"M";"31";"206101";"podlaskie";"Białystok";;;"N";"16";"0,02"
"podlaskie";"sejmik";"200000";"1";"7";"KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA";"ZPOW-7503-2/10";"wyborczy";"3";"Suchodolski";"Dariusz";"PL";"M";"27";"206101";"podlaskie";"Białystok";;;"N";"41";"0,04"
"podlaskie";"sejmik";"200000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"7";"Burzyński";"Leon";"PL";"M";"64";"206101";"podlaskie";"Białystok";;;"N";"23";"0,02"
"podlaskie";"sejmik";"200000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"10";"Cudowska";"Eugenia";"PL";"K";"63";"206101";"podlaskie";"Białystok";;;"N";"142";"0,15"
"podlaskie";"sejmik";"200000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"3";"Górski";"Zbigniew Wacław";"PL";"M";"60";"206101";"podlaskie";"Białystok";;;"N";"107";"0,12"
"podlaskie";"sejmik";"200000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"9";"Kaczanowski";"Anatol";"PL";"M";"73";"206101";"podlaskie";"Białystok";;;"N";"22";"0,02"
"podlaskie";"sejmik";"200000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"4";"Kummer";"Adam";"PL";"M";"45";"206101";"podlaskie";"Białystok";;;"N";"60";"0,06"
"podlaskie";"sejmik";"200000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"1";"Litwińczuk";"Bolesław";"PL";"M";"63";"206101";"podlaskie";"Białystok";;;"N";"203";"0,22"
"podlaskie";"sejmik";"200000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"5";"Madej";"Henryk";"PL";"M";"72";"206101";"podlaskie";"Białystok";;;"N";"48";"0,05"
"podlaskie";"sejmik";"200000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"8";"Niemyńska-Wilczewska";"Wiesława";"PL";"K";"55";"206101";"podlaskie";"Białystok";;;"N";"78";"0,08"
"podlaskie";"sejmik";"200000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"2";"Orłowski";"Piotr";"PL";"M";"50";"206101";"podlaskie";"Białystok";;;"N";"87";"0,09"
"podlaskie";"sejmik";"200000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"6";"Zajkowski";"Marek Jarosław";"PL";"M";"53";"206101";"podlaskie";"Białystok";;;"N";"65";"0,07"
"podlaskie";"sejmik";"200000";"1";"9";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"8";"Backiel";"Radosław";"PL";"M";"18";"206101";"podlaskie";"Białystok";;;"N";"63";"0,07"
"podlaskie";"sejmik";"200000";"1";"9";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"7";"Boruta";"Emilia";"PL";"K";"19";"206101";"podlaskie";"Białystok";;;"N";"172";"0,19"
"podlaskie";"sejmik";"200000";"1";"9";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"2";"Gryciuk";"Paweł";"PL";"M";"19";"206101";"podlaskie";"Białystok";;;"N";"63";"0,07"
"podlaskie";"sejmik";"200000";"1";"9";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"9";"Jabłonowski";"Michał";"PL";"M";"26";"206101";"podlaskie";"Białystok";;;"N";"140";"0,15"
"podlaskie";"sejmik";"200000";"1";"9";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"5";"Korpacz";"Łukasz";"PL";"M";"19";"206101";"podlaskie";"Białystok";;;"N";"48";"0,05"
"podlaskie";"sejmik";"200000";"1";"9";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"4";"Kożuszko";"Hubert";"PL";"M";"19";"206101";"podlaskie";"Białystok";;;"N";"74";"0,08"
"podlaskie";"sejmik";"200000";"1";"9";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"6";"Łapiński";"Daniel";"PL";"M";"22";"206101";"podlaskie";"Białystok";;;"N";"59";"0,06"
"podlaskie";"sejmik";"200000";"1";"9";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"1";"Rodziewicz";"Maciej Ryszard";"PL";"M";"20";"206101";"podlaskie";"Białystok";;;"N";"555";"0,60"
"podlaskie";"sejmik";"200000";"1";"9";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"3";"Wasilewski";"Michał";"PL";"M";"22";"206101";"podlaskie";"Białystok";;;"N";"223";"0,24"
"podlaskie";"sejmik";"200000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"2";"Dunat";"Bożenna";"PL";"K";"50";"206301";"podlaskie";"Suwałki";;;"N";"1773";"2,86"
"podlaskie";"sejmik";"200000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"3";"Fortuna";"Wojciech Wacław";"PL";"M";"58";"200106";"podlaskie";"Gorczyca";;;"N";"873";"1,41"
"podlaskie";"sejmik";"200000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"1";"Jurewicz";"Mieczysław";"PL";"M";"62";"206301";"podlaskie";"Suwałki";;;"N";"2412";"3,89"
"podlaskie";"sejmik";"200000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"5";"Kimera";"Krystyna";"PL";"K";"61";"206301";"podlaskie";"Suwałki";;;"N";"303";"0,49"
"podlaskie";"sejmik";"200000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"6";"Metelska";"Maria Teresa";"PL";"K";"49";"201206";"podlaskie";"Rutka-Tartak";;;"N";"600";"0,97"
"podlaskie";"sejmik";"200000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"7";"Milewska";"Marlena Halina";"PL";"K";"49";"206301";"podlaskie";"Suwałki";;;"N";"223";"0,36"
"podlaskie";"sejmik";"200000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"10";"Olejniczak-Krzyżewska";"Jolanta";"PL";"K";"46";"201208";"podlaskie";"Kaletnik";;;"N";"547";"0,88"
"podlaskie";"sejmik";"200000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"4";"Róg";"Marek Andrzej";"PL";"M";"59";"206101";"podlaskie";"Białystok";;;"N";"178";"0,29"
"podlaskie";"sejmik";"200000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"9";"Szulińska";"Helena";"PL";"K";"63";"206301";"podlaskie";"Suwałki";;;"N";"231";"0,37"
