"Unit";"Level";"TERYT";"Constituency";"List";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Citizenship";"Sex";"Age";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Endorsement";"Statement";"Elected";"Votes quantity";"Votes percent in constituency"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"7";"Hładki";"Czesław Mikołaj";"PL";"M";"56";"080107";"lubuskie";"Kamień Wielki";;;"N";"1264";"1,77"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"6";"Król";"Roman Stanisław";"PL";"M";"50";"080104";"lubuskie";"Kłodawa";;;"N";"724";"1,01"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"11";"Krzyżanowski";"Eugeniusz";"PL";"M";"58";"080605";"lubuskie";"Górki Noteckie";;;"N";"536";"0,75"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Kucharska";"Barbara";"PL";"K";"56";"080601";"lubuskie";"Grąsy";;;"N";"1587";"2,22"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Kwaśniewicz";"Elżbieta";"PL";"K";"51";"080105";"lubuskie";"Staw";;;"N";"676";"0,95"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"9";"Socha";"Jacek Aleksander";"PL";"M";"37";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"128";"0,18"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Strojnowska";"Bogusława Aleksandra";"PL";"K";"50";"080101";"lubuskie";"Kostrzyn nad Odrą";;;"N";"470";"0,66"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"8";"Suszczyńska";"Anna";"PL";"K";"36";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"259";"0,36"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"12";"Szostak";"Renata Bożena";"PL";"K";"41";"080106";"lubuskie";"Płomykowo";;;"N";"315";"0,44"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"10";"Szurgot";"Józef Marian";"PL";"M";"60";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"387";"0,54"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Szykuła";"Maciej Wawrzyniec";"PL";"M";"54";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"1186";"1,66"
"lubuskie";"sejmik";"080000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"14";"Świrepo";"Jan";"PL";"M";"69";"080604";"lubuskie";"Strzelce Krajeńskie";;;"T";"2687";"3,76"
"lubuskie";"sejmik";"080000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"7";"Gaworska";"Waleria";"PL";"K";"64";"080205";"lubuskie";"Kozów";;;"N";"54";"0,08"
"lubuskie";"sejmik";"080000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"2";"Graczyk";"Barbara";"PL";"K";"32";"080407";"lubuskie";"Bobrowniki";;;"N";"87";"0,12"
"lubuskie";"sejmik";"080000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"5";"Januszewicz";"Urszula";"PL";"K";"31";"080302";"lubuskie";"Międzyrzecz";;;"N";"42";"0,06"
"lubuskie";"sejmik";"080000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"6";"Kubiak";"Marek";"PL";"M";"52";"080302";"lubuskie";"Międzyrzecz";;;"N";"148";"0,21"
"lubuskie";"sejmik";"080000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"1";"Perzyńska";"Agnieszka Jadwiga";"PL";"K";"36";"086201";"lubuskie";"Zielona Góra";;;"N";"117";"0,16"
"lubuskie";"sejmik";"080000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"4";"Rakowski";"Radosław Marek";"PL";"M";"26";"080804";"lubuskie";"Smardzewo";;;"N";"47";"0,07"
"lubuskie";"sejmik";"080000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"3";"Wolniczak";"Dorota";"PL";"K";"47";"081201";"lubuskie";"Łupice";;;"N";"37";"0,05"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Ciepiela";"Wiesław Jan";"PL";"M";"47";"080103";"lubuskie";"Ulim";;;"N";"2579";"3,61"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"11";"Dziduch";"Roman";"PL";"M";"54";"080101";"lubuskie";"Kostrzyn nad Odrą";;;"T";"3354";"4,69"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Hajduk";"Jarosław Ryszard";"PL";"M";"54";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"1044";"1,46"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"9";"Hałas";"Tomasz";"PL";"M";"41";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"1020";"1,43"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"8";"Horodyski";"Zygmunt";"PL";"M";"21";"080602";"lubuskie";"Drezdenko";;;"N";"964";"1,35"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"7";"Łyś";"Witold Mieczysław";"PL";"M";"54";"080602";"lubuskie";"Niegosław";;;"N";"131";"0,18"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Marcinkiewicz";"Mirosław";"PL";"M";"53";"080103";"lubuskie";"Łagodzin";;;"T";"4520";"6,32"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"10";"Mazowiecki";"Dariusz Piotr";"PL";"M";"40";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"455";"0,64"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Nawrocki";"Maciej Grzegorz";"PL";"M";"43";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"1736";"2,43"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"6";"Osińska - Cegielnik";"Alicja";"PL";"K";"40";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"1508";"2,11"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"13";"Poprawka";"Edward Grzegorz";"PL";"M";"47";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"115";"0,16"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"5";"Sawicki";"Wiesław Marek";"PL";"M";"47";"080604";"lubuskie";"Strzelce Krajeńskie";;;"N";"2365";"3,31"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"14";"Wichowski";"Bartosz";"PL";"M";"34";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"341";"0,48"
"lubuskie";"sejmik";"080000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"12";"Wojciuszkiewicz";"Przemysław Wojciech";"PL";"M";"36";"080105";"lubuskie";"Wysoka";;;"N";"432";"0,60"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Dołganow";"Krzysztof Eugeniusz";"PL";"M";"50";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"878";"1,23"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"10";"Florczak";"Monika";"PL";"K";"22";"080103";"lubuskie";"Deszczno";;;"N";"370";"0,52"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"13";"Gordzijewski";"Grzegorz Wiktor";"PL";"M";"45";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"231";"0,32"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Grochala";"Wojciech";"PL";"M";"52";"080603";"lubuskie";"Rokitno";;;"N";"1345";"1,88"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"9";"Gudziński";"Zdzisław Józef";"PL";"M";"57";"080601";"lubuskie";"Dobiegniew";;;"N";"168";"0,23"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"6";"Ignacik";"Adam";"PL";"M";"59";"080107";"lubuskie";"Witnica";;;"N";"273";"0,38"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"8";"Marzec-Makarewicz";"Monika Justyna";"PL";"K";"33";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"286";"0,40"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Pasierbowicz";"Jan Stanisław";"PL";"M";"50";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"370";"0,52"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Płonka";"Elżbieta Teresa";"PL";"K";"59";"086101";"lubuskie";"Gorzów Wlkp.";;;"T";"8276";"11,58"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"7";"Prywer";"Aleksandra Maria";"PL";"K";"58";"080602";"lubuskie";"Drezdenko";;;"N";"179";"0,25"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"12";"Szlempo";"Ewa";"PL";"K";"51";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"235";"0,33"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Walak";"Bogumiła Grażyna";"PL";"K";"51";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"292";"0,41"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"14";"Winiarz";"Jan";"PL";"M";"71";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"195";"0,27"
"lubuskie";"sejmik";"080000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"11";"Zarychta";"Zenon Bogdan";"PL";"M";"50";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"110";"0,15"
"lubuskie";"sejmik";"080000";"1";"6";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"2";"Bieda";"Stanisław";"PL";"M";"63";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"144";"0,20"
"lubuskie";"sejmik";"080000";"1";"6";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"4";"Gałuszka";"Mariusz";"PL";"M";"47";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"67";"0,09"
"lubuskie";"sejmik";"080000";"1";"6";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"5";"Grzymałowski";"Mateusz Marcin";"PL";"M";"24";"080602";"lubuskie";"Drezdenko";;;"N";"68";"0,10"
"lubuskie";"sejmik";"080000";"1";"6";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"7";"Kowalczyk";"Mateusz";"PL";"M";"19";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"103";"0,14"
"lubuskie";"sejmik";"080000";"1";"6";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"6";"Puczyłowski";"Jeremi";"PL";"M";"51";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"59";"0,08"
"lubuskie";"sejmik";"080000";"1";"6";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"9";"Rzucidło";"Paweł Waldemar";"PL";"M";"21";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"40";"0,06"
"lubuskie";"sejmik";"080000";"1";"6";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"8";"Turek";"Sławomir";"PL";"M";"33";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"107";"0,15"
"lubuskie";"sejmik";"080000";"1";"6";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"3";"Zając";"Ludmiła Maria";"PL";"K";"53";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"142";"0,20"
"lubuskie";"sejmik";"080000";"1";"6";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"1";"Zapadka";"Rafał Zygmunt";"PL";"M";"58";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"529";"0,74"
"lubuskie";"sejmik";"080000";"1";"6";"KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE";"ZPOW-7503-1/10";"wyborczy";"10";"Zawada";"Grzegorz Janusz";"PL";"M";"27";"080101";"lubuskie";"Kostrzyn nad Odrą";;;"N";"88";"0,12"
"lubuskie";"sejmik";"080000";"1";"7";"KOMITET WYBORCZY UNIA POLITYKI REALNEJ";"ZPOW-7500-16/10";"partia";"6";"Chądzyńska";"Iwona Maria";"PL";"K";"42";"086201";"lubuskie";"Zielona Góra";;;"N";"12";"0,02"
"lubuskie";"sejmik";"080000";"1";"7";"KOMITET WYBORCZY UNIA POLITYKI REALNEJ";"ZPOW-7500-16/10";"partia";"5";"Chronowska";"Kamila Ewa";"PL";"K";"22";"086201";"lubuskie";"Zielona Góra";;;"N";"26";"0,04"
"lubuskie";"sejmik";"080000";"1";"7";"KOMITET WYBORCZY UNIA POLITYKI REALNEJ";"ZPOW-7500-16/10";"partia";"7";"Grudzińska";"Halina Zofia";"PL";"K";"48";"081102";"lubuskie";"Żary";;;"N";"79";"0,11"
"lubuskie";"sejmik";"080000";"1";"7";"KOMITET WYBORCZY UNIA POLITYKI REALNEJ";"ZPOW-7500-16/10";"partia";"2";"Heba";"Mateusz";"PL";"M";"23";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"36";"0,05"
"lubuskie";"sejmik";"080000";"1";"7";"KOMITET WYBORCZY UNIA POLITYKI REALNEJ";"ZPOW-7500-16/10";"partia";"4";"Kozłowska";"Małgorzata";"PL";"K";"28";"080910";"lubuskie";"Łężyca";;;"N";"94";"0,13"
"lubuskie";"sejmik";"080000";"1";"7";"KOMITET WYBORCZY UNIA POLITYKI REALNEJ";"ZPOW-7500-16/10";"partia";"3";"Michalewska";"Izabela Maja";"PL";"K";"27";"080305";"lubuskie";"Skwierzyna";;;"N";"41";"0,06"
"lubuskie";"sejmik";"080000";"1";"7";"KOMITET WYBORCZY UNIA POLITYKI REALNEJ";"ZPOW-7500-16/10";"partia";"8";"Mielcarek";"Mateusz";"PL";"M";"25";"081002";"lubuskie";"Żagań";;;"N";"62";"0,09"
"lubuskie";"sejmik";"080000";"1";"7";"KOMITET WYBORCZY UNIA POLITYKI REALNEJ";"ZPOW-7500-16/10";"partia";"1";"Rashed";"Ariel Marek";"PL";"M";"22";"086201";"lubuskie";"Zielona Góra";;;"N";"94";"0,13"
"lubuskie";"sejmik";"080000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"1";"Drózd";"Marek";"PL";"M";"55";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"396";"0,55"
"lubuskie";"sejmik";"080000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"8";"Klimczak";"Tadeusz";"PL";"M";"73";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"161";"0,23"
"lubuskie";"sejmik";"080000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"3";"Krysztofiak";"Danuta Maria";"PL";"K";"55";"081002";"lubuskie";"Żagań";;;"N";"131";"0,18"
"lubuskie";"sejmik";"080000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"4";"Marcinkowski";"Jan";"PL";"M";"53";"081002";"lubuskie";"Żagań";;;"N";"138";"0,19"
"lubuskie";"sejmik";"080000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"7";"Okolita";"Tadeusz";"PL";"M";"72";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"77";"0,11"
"lubuskie";"sejmik";"080000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"6";"Ostojak";"Zdzisław Kazimierz";"PL";"M";"66";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"52";"0,07"
"lubuskie";"sejmik";"080000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"2";"Popkowska";"Jadwiga";"PL";"K";"57";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"260";"0,36"
"lubuskie";"sejmik";"080000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"5";"Sikora";"Waldemar";"PL";"M";"54";"080504";"lubuskie";"Drzeńsko";;;"N";"140";"0,20"
"lubuskie";"sejmik";"080000";"1";"8";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"9";"Wiśniewski";"Wacław Andrzej";"PL";"M";"69";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"231";"0,32"
"lubuskie";"sejmik";"080000";"1";"10";"KOMITET WYBORCZY WYBORCÓW RUCH SPOŁECZNY 2010";"DGW-7503-156/10";"wyborczy";"3";"Giżycki";"Lech Stanisław";"PL";"M";"59";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"73";"0,10"
"lubuskie";"sejmik";"080000";"1";"10";"KOMITET WYBORCZY WYBORCÓW RUCH SPOŁECZNY 2010";"DGW-7503-156/10";"wyborczy";"1";"Olejniczak";"Czesław Julian";"PL";"M";"46";"086101";"lubuskie";"Gorzów Wlkp.";;;"N";"271";"0,38"
"lubuskie";"sejmik";"080000";"1";"10";"KOMITET WYBORCZY WYBORCÓW RUCH SPOŁECZNY 2010";"DGW-7503-156/10";"wyborczy";"4";"Potorska";"Marta Barbara";"PL";"K";"54";"080505";"lubuskie";"Słubice";;;"N";"63";"0,09"
"lubuskie";"sejmik";"080000";"1";"10";"KOMITET WYBORCZY WYBORCÓW RUCH SPOŁECZNY 2010";"DGW-7503-156/10";"wyborczy";"2";"Tokarska";"Magdalena";"PL";"K";"39";"080204";"lubuskie";"Gronów";;;"N";"163";"0,23"
