"Unit";"Level";"TERYT";"Constituency";"List";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Citizenship";"Sex";"Age";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Endorsement";"Statement";"Elected";"Votes quantity";"Votes percent in constituency"
"opolskie";"sejmik";"160000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Kimak";"Barbara";"PL";"K";"46";"166101";"opolskie";"Opole";;;"N";"1729";"2,42"
"opolskie";"sejmik";"160000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Kostuś";"Tomasz Tadeusz";"PL";"M";"36";"166101";"opolskie";"Opole";;;"T";"4318";"6,03"
"opolskie";"sejmik";"160000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"9";"Kowalczyk";"Joanna Sylwia";"PL";"K";"39";"160910";"opolskie";"Winów";;;"N";"1041";"1,45"
"opolskie";"sejmik";"160000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Kurek";"Elżbieta";"PL";"K";"48";"166101";"opolskie";"Opole";;;"T";"6752";"9,43"
"opolskie";"sejmik";"160000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"6";"Kwiatkowska";"Ewa Barbara";"PL";"K";"55";"166101";"opolskie";"Opole";;;"N";"1927";"2,69"
"opolskie";"sejmik";"160000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"12";"Mrukot-Kostrzycka";"Martyna Anna";"PL";"K";"27";"166101";"opolskie";"Opole";;;"N";"400";"0,56"
"opolskie";"sejmik";"160000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"10";"Pawłowicz";"Jarosław Kazimierz";"PL";"M";"52";"160905";"opolskie";"Brynica";;;"N";"596";"0,83"
"opolskie";"sejmik";"160000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"5";"Troszyński";"Tadeusz";"PL";"M";"63";"166101";"opolskie";"Opole";;;"N";"1153";"1,61"
"opolskie";"sejmik";"160000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Trzepizur";"Janusz Roman";"PL";"M";"51";"166101";"opolskie";"Opole";;;"T";"4059";"5,67"
"opolskie";"sejmik";"160000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"11";"Zaremba";"Mieczysław";"PL";"M";"65";"166101";"opolskie";"Opole";;;"N";"498";"0,70"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"12";"Borkowski";"Antoni Henryk";"PL";"M";"72";"160908";"opolskie";"Ozimek";;;"N";"164";"0,23"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Brzeziński";"Sławomir Grzegorz";"PL";"M";"30";"166101";"opolskie";"Opole";;;"N";"1247";"1,74"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"14";"Ciecierski";"Ryszard";"PL";"M";"68";"166101";"opolskie";"Opole";;;"N";"994";"1,39"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Gosiewski";"Maciej Zbigniew";"PL";"M";"43";"160908";"opolskie";"Dylaki";;;"N";"652";"0,91"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"9";"Janas";"Kamil Stefan";"PL";"M";"27";"166101";"opolskie";"Opole";;;"N";"185";"0,26"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"10";"Kociubinska";"Maria";"PL";"K";"65";"160907";"opolskie";"Gracze";;;"N";"210";"0,29"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Koenigsberg";"Sławomir";"PL";"M";"50";"160905";"opolskie";"Biadacz";;;"N";"407";"0,57"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"7";"Kowalewska";"Helena";"PL";"K";"53";"160913";"opolskie";"Kotórz Mały";;;"N";"266";"0,37"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"13";"Król";"Zdzisław";"PL";"M";"58";"166101";"opolskie";"Opole";;;"N";"292";"0,41"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"11";"Orzeszyna";"Sławomir Tomasz";"PL";"M";"32";"160901";"opolskie";"Dębska Kuźnia";;;"N";"264";"0,37"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"6";"Porowska";"Barbara";"PL";"K";"63";"166101";"opolskie";"Opole";;;"N";"1056";"1,48"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Sawicki";"Grzegorz Adam";"PL";"M";"50";"160901";"opolskie";"Suchy Bór";;;"T";"3940";"5,51"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Tomczyk";"Stanisław Jan";"PL";"M";"58";"160902";"opolskie";"Narok";;;"N";"400";"0,56"
"opolskie";"sejmik";"160000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"8";"Zakrzewska";"Anna";"PL";"K";"53";"160909";"opolskie";"Siołkowice Stare";;;"N";"379";"0,53"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"10";"Baron";"Piotr Józef";"PL";"M";"45";"166101";"opolskie";"Opole";;;"N";"696";"0,97"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"2";"Bartek";"Rafał Jan";"PL";"M";"33";"160901";"opolskie";"Chrząstowice";;;"N";"1415";"1,98"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"7";"Ciechociński";"Artur Mirosław";"PL";"M";"56";"166101";"opolskie";"Opole";;;"N";"242";"0,34"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"9";"Grysczyk";"Jan Henryk";"PL";"M";"59";"160913";"opolskie";"Kadłub Turawski";;;"N";"642";"0,90"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"4";"Kołodziej";"Hubert Jerzy";"PL";"M";"55";"160603";"opolskie";"Ładza";;;"T";"2017";"2,82"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"12";"Koziol";"Piotr Andrzej";"PL";"M";"34";"160906";"opolskie";"Stare Budkowice";;;"N";"1550";"2,17"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"5";"Kupka";"Marieta";"PL";"K";"53";"160909";"opolskie";"Stare Siołkowice";;;"N";"1387";"1,94"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"3";"Mały";"Andrzej Paweł";"PL";"M";"46";"166101";"opolskie";"Opole";;;"N";"432";"0,60"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"11";"Marsolek";"Erwin Norbert";"PL";"M";"52";"160902";"opolskie";"Niewodniki";;;"N";"752";"1,05"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"8";"Polaczek";"Jan";"PL";"M";"59";"160908";"opolskie";"Krasiejów";;;"N";"752";"1,05"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"1";"Rasch";"Norbert Józef";"PL";"M";"39";"160910";"opolskie";"Prószków";;;"T";"6581";"9,20"
"opolskie";"sejmik";"160000";"1";"6";"KOMITET WYBORCZY TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM";"DOP1-7502-4/10";"organizacja";"6";"Szyma";"Henryk Paweł";"PL";"M";"55";"160904";"opolskie";"Komprachcice";;;"N";"737";"1,03"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"4";"Bukalski";"Robert Stanisław";"PL";"M";"51";"160806";"opolskie";"Żytniów";;;"N";"701";"1,27"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"7";"Capała-Pietrzak";"Lidia Kazimiera";"PL";"K";"61";"160803";"opolskie";"Olesno";;;"N";"221";"0,40"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"11";"Grześkowicz";"Marian Franciszek";"PL";"M";"54";"160602";"opolskie";"Namysłów";;;"N";"420";"0,76"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"10";"Kaczor";"Maciej";"PL";"M";"34";"160402";"opolskie";"Kluczbork";;;"N";"367";"0,67"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"2";"Klepacz";"Apolonia Weronika";"PL";"K";"58";"160905";"opolskie";"Masów";;;"N";"1150";"2,09"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"1";"Nowak";"Kryspin";"PL";"M";"60";"160802";"opolskie";"Gorzów Śląski";;;"T";"3090";"5,62"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"3";"Pawlicki";"Jacek Maciej";"PL";"M";"47";"160402";"opolskie";"Kluczbork";;;"N";"1440";"2,62"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"8";"Płócieniczak";"Antoni";"PL";"M";"60";"160602";"opolskie";"Namysłów";;;"N";"890";"1,62"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"6";"Sobecki";"Marek Krzysztof";"PL";"M";"50";"160604";"opolskie";"Miejsce";;;"N";"248";"0,45"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"5";"Stasiak";"Aneta Maria";"PL";"K";"28";"160402";"opolskie";"Kluczbork";;;"N";"476";"0,87"
"opolskie";"sejmik";"160000";"2";"1";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-7500-8/10";"partia";"9";"Zygmuntowicz";"Agata Katarzyna";"PL";"K";"21";"160402";"opolskie";"Kluczbork";;;"N";"220";"0,40"
"opolskie";"sejmik";"160000";"2";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"3";"Gracz";"Jerzy Stanisław";"PL";"M";"61";"160804";"opolskie";"Praszka";;;"N";"750";"1,36"
"opolskie";"sejmik";"160000";"2";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"9";"Grüner";"Ryszard";"PL";"M";"47";"160401";"opolskie";"Byczyna";;;"N";"1096";"1,99"
"opolskie";"sejmik";"160000";"2";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Jażdż-Zaleska";"Renata Maria";"PL";"K";"53";"160601";"opolskie";"Siemysłów";;;"T";"1828";"3,32"
"opolskie";"sejmik";"160000";"2";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"12";"Juszczyk";"Marcin Piotr";"PL";"M";"31";"160401";"opolskie";"Miechowa";;;"N";"485";"0,88"
"opolskie";"sejmik";"160000";"2";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"11";"Kisielewicz";"Adam Antoni";"PL";"M";"61";"160901";"opolskie";"Lędziny";;;"N";"221";"0,40"
"opolskie";"sejmik";"160000";"2";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"10";"Kuchczyński";"Ryszard Bogusław";"PL";"M";"51";"160602";"opolskie";"Namysłów";;;"N";"1363";"2,48"
