"Unit";"Level";"TERYT";"Constituency";"List";"Committee";"Signature";"Type";"Position";"Family name";"Names";"Citizenship";"Sex";"Age";"Teryt of resident's place";"Commune of resident's place";"Resident's place";"Endorsement";"Statement";"Elected";"Votes quantity";"Votes percent in constituency"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"13";"Giermasiński";"Maciej Wit";"PL";"M";"55";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"N";"1247";"0,98"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"4";"Grabowski";"Izydor Bronisław";"PL";"M";"64";"261207";"świętokrzyskie";"Staszów";;;"T";"7084";"5,54"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"6";"Kołtunowicz";"Wanda Genowefa";"PL";"K";"55";"260605";"świętokrzyskie";"Ożarów";;;"N";"1455";"1,14"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"1";"Kotowski";"Kazimierz Jerzy";"PL";"M";"59";"260604";"świętokrzyskie";"Opatów";;;"T";"10972";"8,59"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"16";"Krowińska";"Anna";"PL";"K";"38";"260601";"świętokrzyskie";"Żerniki";;;"N";"1144";"0,90"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"2";"Masternak";"Stanisław Kazimierz";"PL";"M";"64";"260905";"świętokrzyskie";"Skrzypaczowice";;;"T";"4725";"3,70"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"10";"Mąka";"Bogusław Adam";"PL";"M";"53";"260702";"świętokrzyskie";"Rudka Bałtowska";;;"N";"948";"0,74"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"9";"Sikorski";"Janusz Krzysztof";"PL";"M";"56";"260901";"świętokrzyskie";"Sandomierz";;;"N";"530";"0,41"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"8";"Słowik";"Grażyna Maria";"PL";"K";"50";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"N";"1156";"0,90"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"14";"Tarnowski";"Jacek";"PL";"M";"43";"261205";"świętokrzyskie";"Połaniec";;;"N";"2686";"2,10"
"świętokrzyskie";"sejmik";"260000";"1";"2";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-7500-4/10";"partia";"15";"Wawrzkiewicz";"Włodzimierz";"PL";"M";"41";"261204";"świętokrzyskie";"Osiek";;;"N";"1450";"1,13"
"świętokrzyskie";"sejmik";"260000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"7";"Cipior";"Alfred";"PL";"M";"56";"260204";"świętokrzyskie";"Zdanowice";;;"N";"272";"0,21"
"świętokrzyskie";"sejmik";"260000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"2";"Janus";"Łukasz Józef";"PL";"M";"25";"260803";"świętokrzyskie";"Sędowice";;;"N";"82";"0,06"
"świętokrzyskie";"sejmik";"260000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"5";"Kowalczyk";"Ewa Józefa";"PL";"K";"48";"260208";"świętokrzyskie";"Sokołów Górny";;;"N";"185";"0,14"
"świętokrzyskie";"sejmik";"260000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"6";"Kowalewski";"Krystian";"PL";"M";"29";"260503";"świętokrzyskie";"Modliszewice";;;"N";"105";"0,08"
"świętokrzyskie";"sejmik";"260000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"1";"Lipińska";"Maria Anna";"PL";"K";"23";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"N";"544";"0,43"
"świętokrzyskie";"sejmik";"260000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"4";"Możdżeń";"Dorota";"PL";"K";"31";"260417";"świętokrzyskie";"Zagrody";;;"N";"139";"0,11"
"świętokrzyskie";"sejmik";"260000";"1";"3";"KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80";"ZPOW-7500-5/10";"partia";"3";"Skowroński";"Robert Paweł";"PL";"M";"29";"260405";"świętokrzyskie";"Widełki";;;"N";"105";"0,08"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"6";"Białas";"Jerzy Marian";"PL";"M";"65";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"N";"876";"0,69"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"15";"Bryk";"Tadeusz";"PL";"M";"57";"261206";"świętokrzyskie";"Pacanówka";;;"N";"419";"0,33"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"16";"Choda";"Ewa Grażyna";"PL";"K";"45";"260901";"świętokrzyskie";"Sandomierz";;;"N";"953";"0,75"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"14";"Curyło";"Łukasz";"PL";"M";"29";"260906";"świętokrzyskie";"Kleczanów";;;"N";"674";"0,53"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"12";"Flisek";"Paweł";"PL";"M";"35";"260903";"świętokrzyskie";"Beradz";;;"N";"572";"0,45"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"1";"Fornalska";"Jolanta Maria";"PL";"K";"53";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"N";"4139";"3,24"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"5";"Gatkowska";"Anna Barbara";"PL";"K";"54";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"N";"864";"0,68"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"7";"Grzesiak-Witek";"Danuta";"PL";"K";"36";"260901";"świętokrzyskie";"Sandomierz";;;"N";"786";"0,62"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"11";"Guz";"Paweł Jan";"PL";"M";"45";"260901";"świętokrzyskie";"Sandomierz";;;"N";"508";"0,40"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"8";"Karasiński";"Waldemar";"PL";"M";"49";"261201";"świętokrzyskie";"Jurkowice-Samotnia";;;"N";"1392";"1,09"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"4";"Kolasa";"Leszek";"PL";"M";"41";"260604";"świętokrzyskie";"Strzyżowice";;;"N";"1664";"1,30"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"10";"Opara";"Dorota";"PL";"K";"47";"260705";"świętokrzyskie";"Kunów";;;"N";"500";"0,39"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"13";"Ostatkiewicz";"Krystyna Teresa";"PL";"K";"53";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"N";"459";"0,36"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"2";"Szaginian";"Grigor";"PL";"M";"52";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"T";"4213";"3,30"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"3";"Wolska";"Anna";"PL";"K";"58";"261205";"świętokrzyskie";"Połaniec";;;"N";"1428";"1,12"
"świętokrzyskie";"sejmik";"260000";"1";"4";"KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP";"ZPOW-7500-10/10";"partia";"9";"Wolski";"Józef";"PL";"M";"50";"260603";"świętokrzyskie";"Lipnik";;;"N";"242";"0,19"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"6";"Barański";"Zbigniew Stanisław";"PL";"M";"53";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"N";"817";"0,64"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"3";"Batóg";"Stanisław";"PL";"M";"54";"261207";"świętokrzyskie";"Kurozwęki";;;"N";"1322";"1,03"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"1";"Janiszewski";"Lech Tadeusz";"PL";"M";"59";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"T";"7527";"5,89"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"2";"Jońca";"Marek Jan";"PL";"M";"60";"260904";"świętokrzyskie";"Zbigniewice";;;"T";"3068";"2,40"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"13";"Karasińska-Kozłowska";"Dorota Ewa";"PL";"K";"50";"261206";"świętokrzyskie";"Sichów Duży";;;"N";"868";"0,68"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"8";"Korpalski";"Jarosław";"PL";"M";"43";"260903";"świętokrzyskie";"Adamczowice";;;"N";"980";"0,77"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"12";"Kowalczyk";"Anna";"PL";"K";"59";"260706";"świętokrzyskie";"Śnieżkowice";;;"N";"859";"0,67"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"15";"Piwnik";"Barbara Anna";"PL";"K";"33";"260705";"świętokrzyskie";"Chocimów";;;"N";"1047";"0,82"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"5";"Ramus";"Tomasz";"PL";"M";"34";"260901";"świętokrzyskie";"Sandomierz";;;"N";"2111";"1,65"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"11";"Różalski";"Janusz Zbigniew";"PL";"M";"61";"260604";"świętokrzyskie";"Kornacice";;;"N";"405";"0,32"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"9";"Słodkowski";"Jacenty Jan";"PL";"M";"62";"261204";"świętokrzyskie";"Osiek";;;"N";"1309";"1,02"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"7";"Strzała";"Marek";"PL";"M";"45";"261207";"świętokrzyskie";"Staszów";;;"N";"1627";"1,27"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"16";"Toś";"Jacek";"PL";"M";"45";"260907";"świętokrzyskie";"Milczany";;;"N";"1180";"0,92"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"4";"Wlazło";"Tomasz Paweł";"PL";"M";"51";"260608";"świętokrzyskie";"Wojciechowice";;;"N";"901";"0,71"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"14";"Zając";"Elżbieta";"PL";"K";"34";"260607";"świętokrzyskie";"Tadeuszów";;;"N";"766";"0,60"
"świętokrzyskie";"sejmik";"260000";"1";"5";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-7500-12/10";"partia";"10";"Zembala";"Jerzy Józef";"PL";"M";"48";"260701";"świętokrzyskie";"Ostrowiec Świętokrzyski";;;"N";"632";"0,49"
"świętokrzyskie";"sejmik";"260000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"6";"Bazuń";"Kamil Piotr";"PL";"M";"22";"266101";"świętokrzyskie";"Kielce";;;"N";"153";"0,12"
"świętokrzyskie";"sejmik";"260000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"2";"Czaja";"Marian Adam";"PL";"M";"54";"266101";"świętokrzyskie";"Kielce";;;"N";"383";"0,30"
"świętokrzyskie";"sejmik";"260000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"4";"Dudzik";"Sławomir";"PL";"M";"56";"260406";"świętokrzyskie";"Cedzyna";;;"N";"209";"0,16"
"świętokrzyskie";"sejmik";"260000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"3";"Dulińska";"Krystyna";"PL";"K";"62";"260411";"świętokrzyskie";"Mniów";;;"N";"436";"0,34"
"świętokrzyskie";"sejmik";"260000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"1";"Łoński";"Andrzej Zbigniew";"PL";"M";"68";"266101";"świętokrzyskie";"Kielce";;;"N";"537";"0,42"
"świętokrzyskie";"sejmik";"260000";"1";"6";"KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW";"ZPOW-7500-11/10";"partia";"5";"Vardanyan";"Małgorzata Ewa";"PL";"K";"29";"266101";"świętokrzyskie";"Kielce";;;"N";"148";"0,12"
"świętokrzyskie";"sejmik";"260000";"1";"7";"KOMITET WYBORCZY LIGA POLSKICH RODZIN";"ZPOW-7500-21/10";"partia";"3";"Ambroziak";"Stanisław";"PL";"M";"46";"261205";"świętokrzyskie";"Połaniec";;;"N";"171";"0,13"
"świętokrzyskie";"sejmik";"260000";"1";"7";"KOMITET WYBORCZY LIGA POLSKICH RODZIN";"ZPOW-7500-21/10";"partia";"8";"Dybus";"Bogusława";"PL";"K";"43";"261208";"świętokrzyskie";"Korytnica";;;"N";"249";"0,19"
"świętokrzyskie";"sejmik";"260000";"1";"7";"KOMITET WYBORCZY LIGA POLSKICH RODZIN";"ZPOW-7500-21/10";"partia";"6";"Gad";"Mirosław";"PL";"M";"45";"261205";"świętokrzyskie";"Rudniki";;;"N";"293";"0,23"
"świętokrzyskie";"sejmik";"260000";"1";"7";"KOMITET WYBORCZY LIGA POLSKICH RODZIN";"ZPOW-7500-21/10";"partia";"7";"Kania";"Stanisław Ryszard";"PL";"M";"51";"260902";"świętokrzyskie";"Kamień Nowy";;;"N";"180";"0,14"
"świętokrzyskie";"sejmik";"260000";"1";"7";"KOMITET WYBORCZY LIGA POLSKICH RODZIN";"ZPOW-7500-21/10";"partia";"1";"Skowron";"Edward Mikołaj";"PL";"M";"47";"261207";"świętokrzyskie";"Staszów";;;"N";"596";"0,47"
"świętokrzyskie";"sejmik";"260000";"1";"7";"KOMITET WYBORCZY LIGA POLSKICH RODZIN";"ZPOW-7500-21/10";"partia";"4";"Stylski";"Ryszard";"PL";"M";"63";"261207";"świętokrzyskie";"Staszów";;;"N";"173";"0,14"
"świętokrzyskie";"sejmik";"260000";"1";"7";"KOMITET WYBORCZY LIGA POLSKICH RODZIN";"ZPOW-7500-21/10";"partia";"2";"Wawrzkiewicz";"Adam";"PL";"M";"63";"261204";"świętokrzyskie";"Osiek";;;"N";"192";"0,15"
"świętokrzyskie";"sejmik";"260000";"1";"7";"KOMITET WYBORCZY LIGA POLSKICH RODZIN";"ZPOW-7500-21/10";"partia";"5";"Zieman";"Małgorzata";"PL";"K";"38";"261203";"świętokrzyskie";"Oleśnica";;;"N";"246";"0,19"
"świętokrzyskie";"sejmik";"260000";"1";"8";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"7";"Chmiel";"Mateusz Tomasz";"PL";"M";"24";"260907";"świętokrzyskie";"Wielogóra";;;"N";"157";"0,12"
"świętokrzyskie";"sejmik";"260000";"1";"8";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"1";"Cichoń";"Monika Grażyna";"PL";"K";"20";"260904";"świętokrzyskie";"Sośniczany";;;"N";"950";"0,74"
"świętokrzyskie";"sejmik";"260000";"1";"8";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"8";"Granda";"Grzegorz Ireneusz";"PL";"M";"27";"261206";"świętokrzyskie";"Rytwiany";;;"N";"83";"0,06"
"świętokrzyskie";"sejmik";"260000";"1";"8";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"10";"Kolasiński";"Konrad";"PL";"M";"19";"260603";"świętokrzyskie";"Usarzów";;;"N";"282";"0,22"
"świętokrzyskie";"sejmik";"260000";"1";"8";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"3";"Koźmińska";"Barbara Anna";"PL";"K";"38";"261208";"świętokrzyskie";"Solec";;;"N";"116";"0,09"
"świętokrzyskie";"sejmik";"260000";"1";"8";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"9";"Maj";"Bernadetta Ewa";"PL";"K";"25";"260606";"świętokrzyskie";"Niemienice";;;"N";"259";"0,20"
"świętokrzyskie";"sejmik";"260000";"1";"8";"KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA";"ZPOW-7500-18/10";"partia";"6";"Synal";"Monika Agnieszka";"PL";"K";"32";"260607";"świętokrzyskie";"Julianów";;;"N";"102";"0,08"
